  -6.6577084e-02   2.9946718e-02  -1.0744218e-02   1.3772076e-02  -4.2895090e-02  -1.2288411e-01  -1.0412016e-01   1.0561187e-01  -1.1739892e-01  -5.1978093e-02  -4.9847082e-02  -8.4180252e-02  -1.7862270e-01  -2.5332727e-01  -4.7155434e-02   7.5419766e-02   7.1461395e-03   1.3833613e-01   2.1693763e-01   1.3796159e-01   1.9925290e-01   1.1819467e-01   8.4682831e-02   9.9461388e-02   8.8050244e-02   1.2147736e-01   2.1909331e-01   1.8346261e-01   1.9681037e-01   8.1405559e-02   1.1943725e-01   2.3348196e-01   3.3962432e-01   8.4073316e-02   1.1241309e-01   1.6869236e-01   5.1810620e-01   2.7340891e-01   3.4703852e-01   1.6707536e-01   4.9111422e-01   5.0871828e-01   3.9015382e-01   4.9551475e-01   3.7756386e-01   4.5550655e-01   3.5797790e-01   5.3739977e-01   4.8310479e-01   4.3914586e-01
   3.4543707e-02   4.1775997e-02  -6.7296209e-02  -4.9044358e-02   1.7253184e-02  -1.9794062e-01  -2.7606016e-04   2.6114385e-02  -1.2657159e-01  -2.3820826e-02  -8.4808984e-02   1.5266430e-02   1.1985236e-01  -1.5458311e-02  -6.2209877e-02  -1.8116347e-01   6.1756183e-02  -4.6147762e-02   2.0977623e-01   1.1825215e-01   1.2746265e-01   5.6541391e-02  -2.3498109e-02  -2.4209464e-02   1.4750869e-01   2.8315989e-01   2.2749327e-01   1.6381415e-01   9.8652210e-02   2.2330606e-01   6.8004010e-02   3.6080965e-01   3.4868719e-01   1.2915168e-01   2.8595127e-01   5.4988077e-01   2.8773453e-01   3.2590883e-01   4.1663680e-01   4.1984136e-01   4.4273660e-01   3.5686281e-01   4.8524843e-01   3.0955419e-01   5.1433319e-01   5.0993328e-01   7.7360339e-01   6.0368635e-01   6.5958611e-01   6.1986735e-01
  -1.4375657e-02  -1.2076608e-01   1.2268088e-01   5.2341789e-02  -1.1801318e-02  -5.5203457e-02   1.4758623e-01   1.5494261e-02  -1.2672043e-01   2.0611938e-02  -2.7663580e-02   2.2622843e-01  -4.1434305e-02   7.9484405e-02   1.9702133e-02   2.2108588e-02   5.7933776e-03   9.5235570e-03   8.5935470e-02   1.8454096e-01  -7.9773644e-02   2.0911958e-01   8.8290138e-02   1.2189400e-01   2.0297940e-01  -3.9747505e-03   4.5912445e-02   1.9782125e-01   3.1528620e-01   1.0991786e-01   3.5784840e-01   5.2027037e-01   3.7663855e-01   3.5051407e-01   3.3872452e-01   5.0580221e-01   2.5405873e-01   5.1870535e-01   4.4140374e-01   4.0108571e-01   4.8884684e-01   3.9571820e-01   3.7635165e-01   4.9954783e-01   5.5818928e-01   6.8203751e-01   4.8856399e-01   6.9118152e-01   5.7798310e-01   5.9093999e-01
  -7.8672717e-02  -2.7970051e-02  -6.9791193e-02  -1.5242348e-01   2.0351354e-02   1.4531019e-02   5.9010447e-02  -3.1014191e-02  -1.7016473e-01  -9.0017060e-02   7.1499599e-02   7.0189285e-02  -6.3793232e-03   2.3447978e-01   9.0109608e-01   1.1204351e+00   9.8798209e-01   1.0943388e+00   8.9193511e-01   9.5088548e-01   1.0631347e+00   9.8830922e-01   9.1788309e-01   1.1714155e+00   9.9120300e-01   9.7110203e-01   8.8758713e-01   8.2729608e-01   9.0447933e-01   8.4489829e-01   1.0255958e+00   8.6983459e-01   9.2599871e-01   7.7526898e-01   8.5843855e-01   7.2358084e-01   6.1867125e-01   6.8687151e-01   1.8899788e-01   3.8589076e-01   5.8485525e-01   4.9039184e-01   5.0685062e-01   7.0426304e-01   4.8787908e-01   7.1521782e-01   6.2744009e-01   7.9766469e-01   6.5492892e-01   6.1590626e-01
   1.3902973e-01   8.5861291e-02  -1.4586250e-01  -1.0826092e-02   5.4174020e-02  -2.0501810e-01   1.3090460e-01   1.6642757e-01   1.0265166e-01   5.3099017e-02   1.1859137e-01   1.8447743e-01   7.9343595e-02   8.0605198e-02   8.3707443e-01   1.0541515e+00   1.0419657e+00   1.1687305e+00   1.0863686e+00   9.2127444e-01   9.0037199e-01   8.6885530e-01   1.0702339e+00   1.0862619e+00   1.1009107e+00   9.4030271e-01   8.9107084e-01   9.8329460e-01   8.9458635e-01   8.8372563e-01   7.7382779e-01   7.0738933e-01   6.4648883e-01   7.2922297e-01   7.3891547e-01   6.8025994e-01   5.2665021e-01   5.6580914e-01   3.3235915e-01   4.2102440e-01   5.6081069e-01   5.0188279e-01   6.0779524e-01   4.9954192e-01   4.8985722e-01   7.4663024e-01   5.8145398e-01   8.7106019e-01   5.5078519e-01   6.7203003e-01
  -2.2419907e-01  -1.0248098e-01   3.3797287e-02  -9.7052542e-02   4.6739922e-02   3.8231425e-02   2.8992372e-02  -4.0976242e-02  -1.7318807e-02  -1.4827595e-02   1.8333917e-02  -6.7773556e-02   5.8370580e-02   1.4188852e-01   9.4737372e-01   9.7031730e-01   1.0146054e+00   8.5968083e-01   8.7250425e-01   9.7389124e-01   1.0108209e+00   1.0554786e+00   1.0403926e+00   9.4420099e-01   8.6931170e-01   9.6968952e-01   8.9529992e-01   9.6440235e-01   8.2012169e-01   8.7528081e-01   8.2499976e-01   7.5625093e-01   7.4564623e-01   7.6108754e-01   6.2622760e-01   5.6874981e-01   6.5586983e-01   5.2386791e-01   4.7847165e-01   4.6958791e-01   6.3471456e-01   6.2320347e-01   3.5045823e-01   5.6140780e-01   5.6498112e-01   7.0448641e-01   7.9563623e-01   6.7598716e-01   6.7917025e-01   6.0770738e-01
  -5.1715764e-03  -5.7531819e-02   1.4443463e-01  -8.6382708e-02   1.0394647e-01  -1.9195831e-01   4.6545451e-02   5.0694049e-02   5.2193912e-03   2.1235423e-01   4.4601059e-02   1.4956073e-01   1.5189843e-01   1.2498864e-01   8.9384492e-01   1.1502636e+00   1.1156049e+00   1.0146479e+00   9.4579012e-01   1.1687790e+00   9.4690390e-01   1.1606931e+00   1.0709839e+00   9.2462907e-01   1.2005345e+00   1.0192131e+00   7.3998887e-01   9.3088516e-01   9.0918931e-01   7.9241193e-01   8.5730748e-01   8.4993826e-01   5.6039691e-01   7.8775910e-01   5.7289375e-01   5.1758035e-01   2.9779044e-01   5.9275704e-01   6.1015816e-01   6.3698008e-01   6.6608026e-01   4.5743195e-01   3.8045419e-01   5.5263984e-01   5.0752824e-01   8.5084054e-01   5.0399981e-01   7.3296260e-01   8.7457790e-01   6.6725946e-01
   9.4448857e-02  -3.1905388e-02   1.1068059e-01   5.2944041e-03   1.4104787e-01   1.8586975e-01   1.0986304e-01  -6.0333409e-02   6.7316767e-02   5.9199446e-03   1.0663706e-01   6.5384988e-02   1.0633813e-01   4.0464375e-02   9.0996695e-01   1.1385361e+00   8.7152772e-01   9.9755975e-01   1.0289390e+00   9.2985207e-01   1.0453510e+00   1.0038021e+00   1.0809704e+00   9.5293995e-01   1.0706337e+00   8.2864033e-01   6.2147329e-01   9.2075130e-01   7.1113363e-01   7.6408145e-01   7.4894926e-01   5.8958479e-01   7.3994633e-01   5.8869220e-01   5.3176508e-01   4.4130985e-01   4.7481027e-01   2.9848963e-01   3.3321484e-01   7.0973979e-01   4.5693960e-01   5.9424862e-01   6.3854754e-01   6.8095549e-01   5.3262733e-01   6.5033172e-01   6.2229182e-01   5.8734359e-01   5.3892535e-01   7.4030698e-01
  -1.7773931e-01   1.4062982e-01   2.1253535e-02   5.6073896e-02  -4.1911365e-02   4.5185120e-03  -5.6832009e-02  -1.1487002e-01   4.8174878e-02   1.1672786e-01   1.1547609e-01  -1.0426478e-01   1.2179541e-01   1.7572576e-01   9.7395846e-01   8.8697491e-01   1.0375115e+00   8.2178220e-01   9.3635088e-01   9.7432825e-01   9.1054341e-01   1.0195753e+00   9.1491704e-01   8.5394122e-01   9.0635073e-01   9.2030519e-01   6.5216074e-01   8.0874776e-01   8.4437105e-01   8.3039225e-01   7.8602889e-01   7.0847030e-01   6.5091835e-01   7.3858588e-01   5.6283562e-01   4.0390293e-01   4.6389726e-01   5.2506291e-01   8.1249491e-01   4.7594041e-01   4.7031893e-01   6.8150117e-01   7.7689448e-01   7.5665679e-01   4.7269765e-01   8.3354765e-01   7.4971416e-01   6.7769109e-01   6.9805295e-01   6.0316625e-01
   1.1718162e-01   1.7765726e-01   1.5502852e-01  -1.7665489e-02  -5.6641388e-02   2.6060232e-02  -2.0107458e-01  -1.8824333e-01  -9.7148007e-02   2.3053633e-01  -1.3675677e-01   5.2456924e-02   9.1816627e-03  -6.7711000e-02   1.2490975e+00   9.7114512e-01   1.0105496e+00   9.9401931e-01   9.3112344e-01   1.1088441e+00   9.4947628e-01   8.4757538e-01   8.3289804e-01   1.0356529e+00   8.6196353e-01   7.6833359e-01   9.1977673e-01   6.3454000e-01   6.5984480e-01   6.9124647e-01   7.4807215e-01   7.7225515e-01   6.2547805e-01   5.7708118e-01   4.8486624e-01   5.6630770e-01   4.8051063e-01   5.1736910e-01   5.2316018e-01   4.1368576e-01   6.7404926e-01   4.2443569e-01   5.5670589e-01   6.7537044e-01   6.4281815e-01   6.7412616e-01   5.7889902e-01   6.3611884e-01   7.7160494e-01   6.9489186e-01
   2.1031332e-02   2.0186855e-01  -1.1673619e-01  -3.4225702e-02  -1.2147962e-01  -2.2742351e-01   1.7016355e-01  -2.4673211e-03   1.2226566e-01   1.1125210e-01   1.0524190e-01   1.1693972e-01   9.3661236e-02   1.6049970e-01   1.0712874e+00   1.0292513e+00   1.0281076e+00   9.9067181e-01   9.4741304e-01   8.9380067e-01   9.8524056e-01   9.0644925e-01   9.5471292e-01   8.9658871e-01   7.5061453e-01   8.8884865e-01   7.3493916e-01   7.6483393e-01   6.3490709e-01   5.2126175e-01   7.6012681e-01   7.0503571e-01   6.7464607e-01   5.2027027e-01   4.8421688e-01   4.2916438e-01   4.5881498e-01   2.5022729e-01   6.3242059e-01   5.5182715e-01   6.7769968e-01   5.9791374e-01   5.8776775e-01   6.9559204e-01   8.2075992e-01   7.9068409e-01   4.9642491e-01   8.1505859e-01   7.5029891e-01   8.6140076e-01
  -1.7341552e-01   7.7764036e-03  -5.5246421e-02   3.8187086e-02   1.1948222e-01  -1.6026829e-02   9.4896764e-02   7.6279034e-02   1.5900522e-03   4.2474919e-02   6.2999465e-02   1.4663894e-01   2.5433412e-01   1.5368531e-01   1.2054112e+00   7.8784508e-01   1.0859614e+00   8.6158754e-01   8.6952724e-01   9.9343528e-01   6.9470124e-01   9.0241502e-01   9.6670589e-01   8.5819714e-01   8.2784867e-01   8.5066824e-01   8.1333707e-01   6.3746949e-01   8.3282082e-01   6.2113986e-01   6.5466273e-01   5.8430196e-01   4.9729532e-01   4.2868063e-01   5.4464953e-01   4.5715158e-01   2.7305934e-01   1.5569730e-01   6.1112087e-01   7.6041732e-01   6.4471286e-01   7.4372787e-01   9.1319247e-01   6.0212064e-01   7.9732018e-01   7.5428093e-01   7.8685688e-01   6.7832748e-01   7.6320701e-01   7.5367096e-01
  -6.3931499e-03   4.2049923e-02  -1.1357137e-01  -1.0136775e-02  -5.7420659e-02  -2.3703217e-02  -4.3707383e-02   1.1987598e-01   9.7275592e-02   9.0154100e-02  -2.4024224e-02   1.7953260e-01   1.9099670e-01   1.6322299e-01   1.0079238e+00   9.7925301e-01   8.8681935e-01   1.0268545e+00   9.2240836e-01   9.0438910e-01   9.4126355e-01   9.7481404e-01   8.9557165e-01   6.6116180e-01   7.8718505e-01   7.8238161e-01   8.5723984e-01   6.5960801e-01   6.7281340e-01   5.0594698e-01   6.2576540e-01   3.6442103e-01   4.6358431e-01   5.5367095e-01   5.2330388e-01   2.4492959e-01   2.6925611e-01   1.9538761e-01   6.5840818e-01   6.4794498e-01   7.5714404e-01   6.5741643e-01   7.7894771e-01   7.4168614e-01   7.0467520e-01   7.9770379e-01   7.3189566e-01   8.4873682e-01   8.8312284e-01   6.9599782e-01
  -1.8011693e-01   1.5612335e-01   1.4149077e-01   1.4565561e-02  -1.3727813e-01   9.3858802e-02   1.4020252e-01   1.7268673e-01   4.8808252e-02   3.1205190e-01  -3.5812716e-02   8.6547218e-02   3.3990596e-01   1.4649067e-01   1.1802303e+00   1.0208156e+00   1.0033912e+00   7.5141783e-01   9.1782279e-01   9.1709083e-01   8.0965994e-01   9.5675890e-01   9.9117634e-01   8.6236006e-01   7.2422604e-01   6.6994860e-01   6.9865692e-01   6.0105710e-01   7.9248131e-01   4.3734763e-01   5.3981913e-01   3.1513379e-01   4.7036889e-01   3.4803119e-01   1.9204182e-01   4.7613728e-01   4.2768355e-01   1.9098578e-01   6.7617107e-01   7.9492949e-01   5.8502465e-01   5.6675904e-01   7.7081845e-01   6.9261174e-01   5.6931290e-01   7.2038310e-01   7.5777166e-01   7.8538736e-01   8.6362729e-01   8.9157422e-01
  -8.3817042e-03   3.1584216e-02  -6.3821776e-02   7.4460597e-02  -1.3315356e-02   4.3706907e-02   2.1603829e-01   5.4068048e-02   2.4385672e-01   1.8712881e-01   1.4916101e-03   1.3933407e-01   2.8137628e-01   2.6148316e-01   1.0017328e+00   9.8406569e-01   8.1492609e-01   1.0061037e+00   9.5629556e-01   8.5710428e-01   8.6304496e-01   7.1176389e-01   9.0175255e-01   9.5404165e-01   8.1011406e-01   7.5249497e-01   5.3393593e-01   5.5156355e-01   3.5098104e-01   5.0995471e-01   5.8558793e-01   2.7764041e-01   3.4792097e-01   4.0579057e-01   1.1612752e-01   1.5348741e-01   1.1523797e-01   2.0860069e-01   5.1784005e-01   7.5432369e-01   7.4960847e-01   8.0341286e-01   7.2948200e-01   7.1081490e-01   8.6154616e-01   7.4712264e-01   7.7615901e-01   7.3057719e-01   8.0122904e-01   7.8665020e-01
  -1.2012406e-01  -8.7233716e-02   8.3061799e-03  -1.0066044e-02   1.7319977e-01   5.3479017e-02  -6.9596607e-03   1.3921395e-01   1.3775349e-01   8.9739783e-02   2.2483749e-01   7.0524904e-02   2.4410050e-01   2.9450791e-01   1.0173531e+00   8.1188629e-01   9.1783123e-01   9.8093290e-01   8.7467045e-01   9.2208979e-01   9.6349235e-01   8.9898279e-01   8.3884705e-01   8.4145957e-01   6.8200292e-01   5.7287059e-01   7.7834578e-01   6.8603745e-01   6.5872957e-01   6.2593396e-01   3.5941425e-01   3.8981898e-01   5.4722012e-01   2.6980145e-01   1.5267931e-01   1.8147872e-01   1.5665210e-01   2.3466244e-01   5.9533754e-01   6.8787182e-01   7.1899776e-01   6.8215692e-01   4.8338510e-01   6.6190107e-01   7.2301128e-01   7.1112563e-01   8.4563813e-01   9.7396582e-01   7.7031184e-01   8.7456689e-01
   9.6321669e-02  -6.7338767e-02   5.7068074e-02   1.3632653e-01   1.7521677e-01   1.7621507e-01   1.9004170e-01  -6.7730445e-02   1.7544053e-01   2.1008753e-01   6.1971447e-02   1.6159670e-01   2.3142099e-01   5.3566473e-01   9.8799429e-01   1.0874542e+00   8.8500489e-01   7.8762691e-01   7.3105201e-01   6.8580810e-01   8.1599707e-01   9.6819134e-01   9.0092738e-01   6.0939296e-01   5.3297749e-01   7.5107393e-01   8.1897522e-01   3.9928122e-01   6.6444359e-01   6.2799604e-01   3.2780575e-01   3.9227889e-01   3.9600640e-01   3.5103373e-01   3.6230147e-01  -9.3508209e-03   2.0961520e-01   1.5916934e-01   8.5576188e-01   8.8264549e-01   6.1747320e-01   6.0297012e-01   9.7206390e-01   8.0404649e-01   8.5456387e-01   8.9905912e-01   8.1260879e-01   7.4469518e-01   7.9691662e-01   1.0343929e+00
   1.7106169e-01  -1.4319818e-01   1.9141656e-02   2.7798322e-02   2.0336008e-02   1.1955210e-02   2.2450689e-01   3.9530941e-02   1.6881313e-01  -1.9209466e-02   1.0607856e-01   2.8170518e-01   3.8017935e-01   2.2451591e-01   9.4373591e-01   8.7827425e-01   1.0202539e+00   8.4872067e-01   8.3463688e-01   8.1909918e-01   7.1576776e-01   6.7964624e-01   6.8906223e-01   5.2873009e-01   6.0258769e-01   5.3681503e-01   5.5967436e-01   4.2219637e-01   6.6438667e-01   3.8305686e-01   3.4247458e-01   3.9013050e-01   3.7665641e-01   4.2131296e-01   3.1076465e-01   8.1362011e-02   6.9641747e-02   6.3206072e-02   5.2303423e-01   7.5367347e-01   8.8831855e-01   7.8495188e-01   5.5187386e-01   9.5556774e-01   7.1003796e-01   8.0616575e-01   8.9917643e-01   8.9612883e-01   9.0877766e-01   1.0194385e+00
   5.1464563e-02   1.1482966e-01  -1.0911502e-01   2.0475708e-01   2.2970710e-01   2.0323922e-01   1.7356391e-02   5.9424198e-02   2.3136625e-01   2.3588137e-01   1.7601704e-01   3.1217492e-01   2.5797322e-01   3.4177025e-01   1.1524080e+00   8.4619435e-01   8.9038173e-01   9.1454213e-01   9.5027250e-01   7.6135863e-01   7.7184925e-01   7.3791032e-01   6.6723698e-01   6.5051149e-01   4.1485450e-01   5.3412562e-01   3.4423761e-01   5.0288943e-01   3.5338522e-01   4.4120094e-01   1.4867614e-01   1.6722541e-01   2.4800763e-01   3.0124707e-01   1.8169739e-01   2.8144899e-02   1.0553302e-01   1.8513566e-01   6.5736216e-01   8.5805285e-01   7.6014722e-01   7.3574926e-01   7.4012659e-01   7.8121895e-01   8.0084912e-01   7.8027360e-01   9.4022981e-01   7.3127515e-01   8.4696649e-01   1.0173779e+00
   7.7411945e-02   1.0370556e-03  -4.3441054e-02   1.3390024e-01   1.1136924e-01   3.6583700e-02   1.8492815e-01  -1.6363396e-02   1.5106477e-01   1.7462907e-01   1.3846237e-01   1.9758777e-01   2.6470279e-01   2.1648683e-01   7.3380710e-01   7.9381674e-01   9.1688460e-01   7.4231999e-01   8.4711933e-01   6.6048886e-01   6.6265249e-01   4.9908149e-01   6.0832944e-01   5.9383640e-01   3.8261478e-01   2.9781356e-01   5.2422040e-01   5.3101194e-01   4.8605899e-01   4.4093943e-01   3.3391032e-01   1.3137583e-01   1.7536778e-01   2.5604401e-01   2.6433843e-02   1.7123762e-01   1.3651164e-01   4.1898135e-02   6.4186377e-01   7.6408133e-01   7.7677613e-01   9.3427450e-01   7.3140269e-01   7.8217971e-01   8.0806060e-01   9.6419373e-01   8.1053612e-01   7.6896593e-01   1.0298236e+00   8.0822285e-01
